Date,Close
1/4/2021 16:00:00,0.63
1/5/2021 16:00:00,0.71
1/6/2021 16:00:00,0.7
1/7/2021 16:00:00,1.05
1/8/2021 16:00:00,0.9
1/11/2021 16:00:00,0.81
1/12/2021 16:00:00,0.87
1/13/2021 16:00:00,0.91
1/14/2021 16:00:00,0.93
1/15/2021 16:00:00,0.92
1/18/2021 16:00:00,0.86
1/19/2021 16:00:00,0.81
1/20/2021 16:00:00,0.75
1/21/2021 16:00:00,0.81
1/22/2021 16:00:00,0.78
1/25/2021 16:00:00,0.74
1/26/2021 16:00:00,0.71
1/27/2021 16:00:00,0.65
1/28/2021 16:00:00,0.7
1/29/2021 16:00:00,0.73
2/1/2021 16:00:00,0.7
2/2/2021 16:00:00,0.72
2/3/2021 16:00:00,0.77
2/4/2021 16:00:00,0.76
2/5/2021 16:00:00,0.76
2/8/2021 16:00:00,0.77
2/9/2021 16:00:00,0.91
2/10/2021 16:00:00,0.82
2/11/2021 16:00:00,0.85
2/12/2021 16:00:00,1
2/16/2021 16:00:00,1.2
2/17/2021 16:00:00,1.75
2/18/2021 16:00:00,1.59
2/19/2021 16:00:00,1.65
2/22/2021 16:00:00,1.69
2/23/2021 16:00:00,1.3
2/24/2021 16:00:00,1.47
2/25/2021 16:00:00,1.27
2/26/2021 16:00:00,1.25
3/1/2021 16:00:00,1.36
3/2/2021 16:00:00,1.18
3/3/2021 16:00:00,1.18
3/4/2021 16:00:00,1.01
3/5/2021 16:00:00,1.01
3/8/2021 16:00:00,1.25
3/9/2021 16:00:00,1.29
3/10/2021 16:00:00,1.31
3/11/2021 16:00:00,1.3
3/12/2021 16:00:00,1.18
3/15/2021 16:00:00,1.16
3/16/2021 16:00:00,1.08
3/17/2021 16:00:00,1.18
3/18/2021 16:00:00,1.15
3/19/2021 16:00:00,1.15
3/22/2021 16:00:00,1.06
3/23/2021 16:00:00,0.98
3/24/2021 16:00:00,0.99
3/25/2021 16:00:00,0.92
3/26/2021 16:00:00,0.94
3/29/2021 16:00:00,0.99
3/30/2021 16:00:00,0.98
3/31/2021 16:00:00,1.01
4/1/2021 16:00:00,0.95
4/5/2021 16:00:00,0.89
4/6/2021 16:00:00,0.81
4/7/2021 16:00:00,0.84
4/8/2021 16:00:00,0.86
4/9/2021 16:00:00,0.81
4/12/2021 16:00:00,0.88
4/13/2021 16:00:00,1.08
4/14/2021 16:00:00,0.95
4/15/2021 16:00:00,0.9
4/16/2021 16:00:00,0.88
4/19/2021 16:00:00,0.79
4/20/2021 16:00:00,0.78
4/21/2021 16:00:00,0.79
4/22/2021 16:00:00,0.75
4/23/2021 16:00:00,0.74
4/26/2021 16:00:00,0.79
4/27/2021 16:00:00,0.84
4/28/2021 16:00:00,0.82
4/29/2021 16:00:00,0.79
4/30/2021 16:00:00,0.86
5/3/2021 16:00:00,0.89
5/4/2021 16:00:00,0.82
5/5/2021 16:00:00,0.82
5/6/2021 16:00:00,0.77
5/7/2021 16:00:00,0.76
5/10/2021 16:00:00,0.71
5/11/2021 16:00:00,0.85
5/12/2021 16:00:00,0.78
5/13/2021 16:00:00,0.72
5/14/2021 16:00:00,0.73
5/17/2021 16:00:00,0.71
5/18/2021 16:00:00,0.66
5/19/2021 16:00:00,0.64
5/20/2021 16:00:00,0.6
5/21/2021 16:00:00,0.56
5/25/2021 16:00:00,0.53
5/26/2021 16:00:00,0.54
5/27/2021 16:00:00,0.55
5/28/2021 16:00:00,0.5
5/31/2021 16:00:00,0.47
6/1/2021 16:00:00,0.52
6/2/2021 16:00:00,0.5
6/3/2021 16:00:00,0.49
6/4/2021 16:00:00,0.5
6/7/2021 16:00:00,0.5
6/8/2021 16:00:00,0.47
6/9/2021 16:00:00,0.57
6/10/2021 16:00:00,0.55
6/11/2021 16:00:00,0.52
6/14/2021 16:00:00,0.53
6/15/2021 16:00:00,0.54
6/16/2021 16:00:00,0.51
6/17/2021 16:00:00,0.51
6/18/2021 16:00:00,0.49
6/21/2021 16:00:00,0.45
6/22/2021 16:00:00,0.46
6/23/2021 16:00:00,0.48
6/24/2021 16:00:00,0.51
6/25/2021 16:00:00,0.47
6/28/2021 16:00:00,0.44
6/29/2021 16:00:00,0.47
6/30/2021 16:00:00,0.44
7/2/2021 16:00:00,0.45
7/5/2021 16:00:00,0.45
7/6/2021 16:00:00,0.45
7/7/2021 16:00:00,0.42
7/8/2021 16:00:00,0.4
7/9/2021 16:00:00,0.4
7/12/2021 16:00:00,0.39
7/13/2021 16:00:00,0.39
7/14/2021 16:00:00,0.37
7/15/2021 16:00:00,0.4
7/16/2021 16:00:00,0.35
7/19/2021 16:00:00,0.4
7/20/2021 16:00:00,0.41
7/21/2021 16:00:00,0.43
7/22/2021 16:00:00,0.43
7/23/2021 16:00:00,0.46
7/26/2021 16:00:00,0.51
7/27/2021 16:00:00,0.49
7/28/2021 16:00:00,0.49
7/29/2021 16:00:00,0.5
7/30/2021 16:00:00,0.46
8/3/2021 16:00:00,0.46
8/4/2021 16:00:00,0.49
8/5/2021 16:00:00,0.53
8/6/2021 16:00:00,0.58
8/9/2021 16:00:00,0.62
8/10/2021 16:00:00,0.59
8/11/2021 16:00:00,0.6
8/12/2021 16:00:00,0.54
8/13/2021 16:00:00,0.58
8/16/2021 16:00:00,0.55
8/17/2021 16:00:00,0.51
8/18/2021 16:00:00,0.51
8/19/2021 16:00:00,0.46
8/20/2021 16:00:00,0.49
8/23/2021 16:00:00,0.47
8/24/2021 16:00:00,0.44
8/25/2021 16:00:00,0.5
8/26/2021 16:00:00,0.48
8/27/2021 16:00:00,0.5
8/30/2021 16:00:00,0.49
8/31/2021 16:00:00,0.47
9/1/2021 16:00:00,0.58
9/2/2021 16:00:00,0.59
9/3/2021 16:00:00,0.59
9/7/2021 16:00:00,0.55
9/8/2021 16:00:00,0.56
9/9/2021 16:00:00,0.56
9/10/2021 16:00:00,0.52
9/13/2021 16:00:00,0.49
9/14/2021 16:00:00,0.49
9/15/2021 16:00:00,0.5
9/16/2021 16:00:00,0.47
9/17/2021 16:00:00,0.48
9/20/2021 16:00:00,0.4
9/21/2021 16:00:00,0.4
9/22/2021 16:00:00,0.45
9/23/2021 16:00:00,0.43
9/24/2021 16:00:00,0.43
9/27/2021 16:00:00,0.43
9/28/2021 16:00:00,0.31
9/29/2021 16:00:00,0.29
9/30/2021 16:00:00,0.28
10/1/2021 16:00:00,0.3
10/4/2021 16:00:00,0.35
10/5/2021 16:00:00,0.37
10/6/2021 16:00:00,0.37
10/7/2021 16:00:00,0.36
10/8/2021 16:00:00,0.37
10/12/2021 16:00:00,0.35
10/13/2021 16:00:00,0.37
10/14/2021 16:00:00,0.35
10/15/2021 16:00:00,0.4
10/18/2021 16:00:00,0.45
10/19/2021 16:00:00,0.46
10/20/2021 16:00:00,0.46
10/21/2021 16:00:00,0.43
10/22/2021 16:00:00,0.41
10/25/2021 16:00:00,0.44
10/26/2021 16:00:00,0.42
10/27/2021 16:00:00,0.4
10/28/2021 16:00:00,0.4
10/29/2021 16:00:00,0.42
11/1/2021 16:00:00,0.42
11/2/2021 16:00:00,0.42
11/3/2021 16:00:00,0.42
11/4/2021 16:00:00,0.41
11/5/2021 16:00:00,0.41
11/8/2021 16:00:00,0.47
11/9/2021 16:00:00,0.5
11/10/2021 16:00:00,0.52
11/11/2021 16:00:00,0.55
11/12/2021 16:00:00,0.53
11/15/2021 16:00:00,0.51
11/16/2021 16:00:00,0.49
11/17/2021 16:00:00,0.46
11/18/2021 16:00:00,0.44
11/19/2021 16:00:00,0.46
11/22/2021 16:00:00,0.45
11/23/2021 16:00:00,0.46
11/24/2021 16:00:00,0.44
11/25/2021 16:00:00,0.46
11/26/2021 16:00:00,0.42
11/29/2021 16:00:00,0.44
11/30/2021 16:00:00,0.45
12/1/2021 16:00:00,0.44
12/2/2021 16:00:00,0.43
12/3/2021 16:00:00,0.41
12/6/2021 16:00:00,0.42
12/7/2021 16:00:00,0.41
12/8/2021 16:00:00,0.44
12/9/2021 16:00:00,0.39
12/10/2021 16:00:00,0.38
12/13/2021 16:00:00,0.36
12/14/2021 16:00:00,0.3
12/15/2021 16:00:00,0.29
12/16/2021 16:00:00,0.3
12/17/2021 16:00:00,0.32
12/20/2021 16:00:00,0.3
12/21/2021 16:00:00,0.28
12/22/2021 16:00:00,0.28
12/23/2021 16:00:00,0.32
12/24/2021 16:00:00,0.32
12/29/2021 16:00:00,0.29
12/30/2021 16:00:00,0.29
12/31/2021 16:00:00,0.27
1/4/2022 16:00:00,0.26
1/5/2022 16:00:00,0.24
1/6/2022 16:00:00,0.24
1/7/2022 16:00:00,0.26
1/10/2022 16:00:00,0.24
1/11/2022 16:00:00,0.25
1/12/2022 16:00:00,0.26
1/13/2022 16:00:00,0.24
1/14/2022 16:00:00,0.24
1/17/2022 16:00:00,0.24
1/18/2022 16:00:00,0.23
1/19/2022 16:00:00,0.2
1/20/2022 16:00:00,0.23
1/21/2022 16:00:00,0.22
1/24/2022 16:00:00,0.2
1/25/2022 16:00:00,0.19
1/26/2022 16:00:00,0.2
1/27/2022 16:00:00,0.19
1/28/2022 16:00:00,0.2
1/31/2022 16:00:00,0.21
2/1/2022 16:00:00,0.22
2/2/2022 16:00:00,0.2
2/3/2022 16:00:00,0.19
2/4/2022 16:00:00,0.21
2/7/2022 16:00:00,0.24
2/8/2022 16:00:00,0.23
2/9/2022 16:00:00,0.27
2/10/2022 16:00:00,0.26
2/11/2022 16:00:00,0.27
2/14/2022 16:00:00,0.22
2/15/2022 16:00:00,0.21
2/16/2022 16:00:00,0.21
2/17/2022 16:00:00,0.19
2/18/2022 16:00:00,0.18
2/22/2022 16:00:00,0.14
2/23/2022 16:00:00,0.16
2/24/2022 16:00:00,0.15
2/25/2022 16:00:00,0.17
2/28/2022 16:00:00,0.19
3/1/2022 16:00:00,0.2
3/2/2022 16:00:00,0.19
3/3/2022 16:00:00,0.18
3/4/2022 16:00:00,0.18
3/7/2022 16:00:00,0.17
3/8/2022 16:00:00,0.16
3/9/2022 16:00:00,0.17
3/10/2022 16:00:00,0.17
3/11/2022 16:00:00,0.17
3/14/2022 16:00:00,0.16
3/15/2022 16:00:00,0.17
3/16/2022 16:00:00,0.16
3/17/2022 16:00:00,0.17
3/18/2022 16:00:00,0.17
3/21/2022 16:00:00,0.17
3/22/2022 16:00:00,0.18
3/23/2022 16:00:00,0.18
3/24/2022 16:00:00,0.18
3/25/2022 16:00:00,0.18
3/28/2022 16:00:00,0.21
3/29/2022 16:00:00,0.2
3/30/2022 16:00:00,0.21
3/31/2022 16:00:00,0.2
4/1/2022 16:00:00,0.21
4/4/2022 16:00:00,0.21
4/5/2022 16:00:00,0.19
4/6/2022 16:00:00,0.2
4/7/2022 16:00:00,0.18
4/8/2022 16:00:00,0.18
4/11/2022 16:00:00,0.18
4/12/2022 16:00:00,0.16
4/13/2022 16:00:00,0.17
4/14/2022 16:00:00,0.18
4/18/2022 16:00:00,0.17
4/19/2022 16:00:00,0.17
4/20/2022 16:00:00,0.15
4/21/2022 16:00:00,0.16
4/22/2022 16:00:00,0.14
4/25/2022 16:00:00,0.15
4/26/2022 16:00:00,0.13
4/27/2022 16:00:00,0.14
4/28/2022 16:00:00,0.14
4/29/2022 16:00:00,0.14
5/2/2022 16:00:00,0.12
5/3/2022 16:00:00,0.1
5/4/2022 16:00:00,0.12
5/5/2022 16:00:00,0.1
5/6/2022 16:00:00,0.1
5/9/2022 16:00:00,0.1
5/10/2022 16:00:00,0.1
5/11/2022 16:00:00,0.09
5/12/2022 16:00:00,0.09
5/13/2022 16:00:00,0.09
5/16/2022 16:00:00,0.09
5/17/2022 16:00:00,0.09
5/18/2022 16:00:00,0.08
5/19/2022 16:00:00,0.08
5/20/2022 16:00:00,0.09
5/24/2022 16:00:00,0.08
5/25/2022 16:00:00,0.08
5/27/2022 16:00:00,0.08
5/30/2022 16:00:00,0.11
5/31/2022 16:00:00,0.12
6/1/2022 16:00:00,0.11
6/2/2022 16:00:00,0.12
6/3/2022 16:00:00,0.11
6/6/2022 16:00:00,0.12
6/7/2022 16:00:00,0.12
6/8/2022 16:00:00,0.12
6/9/2022 16:00:00,0.1
6/10/2022 16:00:00,0.1
6/13/2022 16:00:00,0.09
6/14/2022 16:00:00,0.08
6/15/2022 16:00:00,0.08
6/16/2022 16:00:00,0.08
6/17/2022 16:00:00,0.09
6/20/2022 16:00:00,0.08
6/21/2022 16:00:00,0.09
6/22/2022 16:00:00,0.08
6/23/2022 16:00:00,0.09
6/24/2022 16:00:00,0.08
6/27/2022 16:00:00,0.09
6/28/2022 16:00:00,0.08
6/29/2022 16:00:00,0.08
6/30/2022 16:00:00,0.07
7/4/2022 16:00:00,0.07
7/5/2022 16:00:00,0.08
7/6/2022 16:00:00,0.07
7/7/2022 16:00:00,0.07
7/8/2022 16:00:00,0.08
7/11/2022 16:00:00,0.08
7/12/2022 16:00:00,0.08
7/13/2022 16:00:00,0.07
7/14/2022 16:00:00,0.07
7/15/2022 16:00:00,0.08
7/18/2022 16:00:00,0.08
7/19/2022 16:00:00,0.08
7/20/2022 16:00:00,0.08
7/21/2022 16:00:00,0.09
7/22/2022 16:00:00,0.09
7/25/2022 16:00:00,0.08
7/26/2022 16:00:00,0.08
7/27/2022 16:00:00,0.08
7/28/2022 16:00:00,0.09
7/29/2022 16:00:00,0.09